X,Y,Z,VX,VY,VZ
-107120786.1213376,103191436.7256722,22450.05611205101,-21.23969204127681,-21.51336198532181,0.0008128169765351245
-108939343.6088189,101316937.0260161,22512.84235811979,-20.85552673716389,-21.87658899388292,0.0006478715067590457
-110724448.4801203,99411377.72478078,22563.33431632817,-20.46536521326466,-22.23233109730007,0.0005288677601100744
-112475592.4292164,97475406.19787176,22605.62850441784,-20.06942899572027,-22.58057382486424,0.000458330830582554
-114192285.2135157,95509670.84444456,22643.94424832612,-19.66791594975446,-22.92130695574529,0.0004367212120914843
-115874052.9271575,93514820.90781558,22682.47833219916,-19.26100747273585,-23.2545209454292,0.0004631510231050129
-117520436.8317555,91491506.4283517,22725.30844951048,-18.84887397909119,-23.58020714796549,0.0005357942147341532
-119130992.5530035,89440378.07572633,22776.31922701746,-18.43167781050335,-23.89836011590592,0.0006520060879413592
-120705289.4097715,87362086.74722618,22839.12802651152,-18.00957340464777,-24.20898048935276,0.000808210395181419
-122242909.6471041,85257282.9367977,22916.99374320358,-17.58270497154508,-24.51207722131685,0.0009996332354376136
-123743447.3806863,83126615.97951037,23012.69939267635,-17.15120226584526,-24.80766807501544,0.001219979887688183
-125206507.1268762,80970733.35862112,23128.40831092,-16.71517541301022,-25.09577756798108,0.001461166933401259
-126631701.8912129,78790280.31709395,23265.50388293713,-16.27471010549479,-25.37643196189661,0.001713227917997884
-128018650.911611,76585900.02314292,23424.43231508881,-15.82986465756254,-25.6496515550617,0.001964491121103862
-129366977.2750496,74358234.48413333,23604.57439650968,-15.38067019105847,-25.91544129445464,0.002202074188343062
-130676305.7106393,72107926.28847876,23804.17279991135,-14.9271345604817,-26.17378128253641,0.002412663084633948
-131946260.8761018,69835621.11252439,24020.33546067402,-14.46924973030293,-26.42461880577583,0.002583473210945542
-133176466.3966174,67541970.80741842,24249.12516673282,-14.00700161688181,-26.66786300415916,0.002703262956128327
-134366544.8186779,65227636.81681705,24485.73504881188,-13.54038125844539,-26.90338254855192,0.002763295467321569
-135516118.5576226,62893293.66911517,24724.74290305376,-13.0693965716654,-27.13100620938443,0.00275819713021086
-136624811.8767894,60539632.29688255,24960.43449044973,-12.59408446066861,-27.35052633565498,0.002686691910032124
-137692253.9218947,58167362.90894206,25187.18333182111,-12.11452305262726,-27.56170590012524,0.002552160024634986
-138718082.7838755,55777217.05791349,25399.86653125659,-11.63084297344903,-27.76429027345837,0.002362881576926767
-139701950.4081658,53369948.45665203,25594.28020191193,-11.14323512390584,-27.95802440562498,0.002131744230513988
-140643527.8978471,50946332.11221157,25767.49897733703,-10.65195142961003,-28.14267415413574,0.001875219924192706
-141542510.4722114,48507161.57301924,25918.11460756138,-10.15729585961376,-28.31804775625305,0.001611614834077457
-142398621.2273079,46053244.52022281,26046.30226138234,-9.659606072898272,-28.48401172017096,0.001358909311830914
-143211613.0474021,43585397.40643504,26153.70199576207,-9.159229949966118,-28.64049645760732,0.001132738401812716
-143981268.4993074,41104440.10197533,26243.15146189928,-8.656503458275205,-28.78749069404473,0.0009450371487460528
-144707398.0779545,38611191.40550622,26318.34025743976,-8.151735287662854,-28.92502784503448,0.0008035905382488551
-145389837.5063368,36106465.88850922,26383.46146375872,-7.645200362164588,-29.05316967439057,0.0007123751832818215
-146028444.8215014,33591072.09201963,26442.9152632691,-7.137140953958247,-29.17199196426223,0.0006723603368019582
-146623097.7767808,31065811.77320736,26501.08850837126,-6.627772328489941,-29.28157477355675,0.0006824120318373872
-147173691.8117113,28531479.77443767,26562.20727210678,-6.117289772757361,-29.3819976985546,0.0007400474999581519
-147680138.6026872,25988864.11615759,26630.2432929296,-5.605874715198014,-29.47333921581517,0.0008419174778904193
-148142365.0531512,23438746.02066616,26708.84920987114,-5.093698633901449,-29.55567869347054,0.0009839920249756773
-148560312.5033513,20881899.69900599,26801.2980399346,-4.580924179540261,-29.62909963084699,0.001161481059376968
-148933935.9113318,18319091.85387772,26910.40645268559,-4.06770339718111,-29.69369277101363,0.001368551015948682
-149263202.7624434,15751080.96702803,27038.42780600488,-3.554173295095888,-29.7495577531843,0.001597925490695928
-149548091.5052484,13178616.55535613,27186.90996515751,-3.0404494847856,-29.79680196594247,0.00184049353124216
-149788589.4027178,10602438.69041485,27356.52542658709,-2.526619309556313,-29.83553543881155,0.002085090836668968
-149984689.8445384,8023278.152551101,27546.89680350246,-2.012736666267636,-29.86586126439362,0.002318641992442139
-150136389.3810872,5441857.583002267,27756.45600409736,-1.498821182232145,-29.88786234668853,0.002526816004930765
-150243684.9580696,2858893.855685057,27982.38387148944,-0.9848639443717738,-29.9015869714345,0.002695223026229598
-150306571.9556645,275101.612248153,28220.67139114767,-0.47084027877427,-29.90703698588291,0.002810987330994053
-150325043.5748282,-2308802.431740251,28466.32125127863,0.04327236885728888,-29.90416228038523,0.002864357712104137
-150299091.852504,-4892095.053514361,28713.67606761749,0.5574753377636925,-29.89286346246599,0.002849970494525067
-150228710.2265819,-7474042.656405087,28956.83052825741,1.071732580469266,-29.87300196332828,0.002767502404912747
-150113897.2689002,-10053898.50201504,29190.07110289996,1.585960055100483,-29.84441482550921,0.002621665519729532
-149954661.0693983,-12630901.30732897,29408.29113339446,2.100021188207043,-29.80693104300812,0.002421672380837236
-149751023.7813893,-15204275.23778174,29607.3434838308,2.613727472309871,-29.76038728535787,0.002180353998200601
-149503025.9365935,-17773231.19502031,29784.30711746868,3.126843040332829,-29.7046420611481,0.001913065370606759
-149210730.2174159,-20336969.24730195,29937.65246242471,3.639092605299155,-29.63958793828964,0.001636444495913381
-148874224.4044012,-22894682.01025296,30067.29491998348,4.150172585134051,-29.56516116221078,0.001367075140139562
-148493623.2391599,-25445558.70349509,30174.5320926439,4.659764936125174,-29.48134744740953,0.001120156103988634
-148069069.0225921,-27988789.49406481,30261.87245586514,5.167552265269475,-29.38818265264983,0.0009083526831386024
-147600730.9350336,-30523569.65649897,30332.77987857908,5.673231867635311,-29.28574790374598,0.0007410269589804841
-147088803.2811674,-33049103.10337687,30391.37297570892,6.176526215071847,-29.17416019505086,0.0006239725244387984
-146533503.0427698,-35564604.98847057,30442.12345828116,6.677188352866657,-29.05356076801709,0.0005596423909377535
-145935067.1916971,-38069303.30719827,30489.59069063701,7.175002175326246,-28.92410394373547,0.0005477274558707279
-145293750.1568927,-40562439.63057946,30538.2139367722,7.669778878473706,-28.78594849424366,0.0005858778055056746
-144609821.693985,-43043269.2428382,30592.16591022164,8.161351522199567,-28.63925253438469,0.0006703723719088117
-143883565.2378719,-45511060.99035393,30655.25690530613,8.649569566768465,-28.48417186732675,0.0007966041094196186
-143115276.6758229,-47965097.11141384,30730.87040498853,9.134294791753824,-28.32086103412563,0.0009593182714127124
-142305263.3797342,-50404673.23552998,30821.90820202976,9.6153994882901,-28.14947599711185,0.001152596759931512
-141453843.2780252,-52829098.64213371,30930.72420763969,10.09276739908905,-27.97017725014504,0.001369619807764622
-140561343.7217873,-55237696.75875925,31059.03024816141,10.56629753032506,-27.78313201300847,0.001602269876451956
-139628099.9072726,-57629805.7544369,31207.76457355171,11.03591050190242,-27.58851396628035,0.001840687757319159
-138654452.6762521,-60004778.94342495,31376.92596143484,11.50155632629831,-27.38649885212352,0.0020729552205907
-137640745.6599007,-62361984.57838155,31565.39441481978,11.96322133361573,-27.17725458399668,0.002285146743540523
-136587321.9850029,-64700804.54174557,31770.78187984228,12.42093071017639,-26.96092579445449,0.002462012442833839
-135494521.094808,-67020631.5378183,31989.37554907799,12.87474270674011,-26.73761524013236,0.002588445332010636
-134362676.5250712,-69320864.72713266,32216.23844032362,13.32473220985023,-26.50736743877463,0.002651601257587899
-133192115.5144932,-71600904.29124536,32445.50423659384,13.77096541874809,-26.27016136347244,0.002643162870000992
-131983160.967325,-73860145.94505803,32670.84739953652,14.21347210760871,-26.02591694349587,0.002561008578130242
-130736135.6037915,-76097976.60656014,32886.04892266914,14.65222409059914,-25.77451472682977,0.002409692298863675
-129451367.4637038,-78313772.12590851,33085.54626216739,15.08712603594584,-25.51582255472422,0.002199627716533925
-128129195.6267665,-80506897.32660899,33264.87012683973,15.51801926726535,-25.24972114478178,0.001945382424635156
-126769975.1809148,-82676707.98738003,33420.91789431125,15.94469445339915,-24.97612281325804,0.001663703369770175
-125374080.9126234,-84822554.07435256,33552.0635644421,16.36690763684681,-24.69498175914416,0.001371767307217553
-123941909.6245603,-86943783.54805626,33658.1348810792,16.78439549643332,-24.40629749820717,0.001085867884480507
-122473881.237435,-89039746.26514398,33740.29575551301,17.19688811815952,-24.11011403510906,0.0008205215594792037
-120970438.8999021,-91109797.70011409,33800.86561677977,17.60411926586926,-23.80651676620541,0.0005878824797989068
-119432048.298504,-93153302.33806996,33843.09803470969,18.00583471834013,-23.49562803757285,0.0003973741487204308
-117859196.3174356,-95169636.6338658,33870.93547155708,18.40179899510461,-23.1776015535912,0.0002555041813181447
-116252389.1910374,-97158191.4402218,33888.75617299974,18.79180031427484,-22.85261570543806,0.0001658702863185368
-114612150.3189677,-99118373.82505152,33901.13022846729,19.17565337627882,-22.52086620472453,0.0001293657910466095
-112939017.9451293,-101049608.2495595,33912.60123635828,19.55319972486582,-22.18255880859501,0.0001445587103230395
-111233542.9045919,-102951337.1564759,33927.50585779548,19.92430589020293,-21.8379030965858,0.0002081751923794783
-109496286.6031397,-104823021.0958834,33949.83623233438,20.28886001048964,-21.48710809221486,0.0003155914934813708
-107727819.3187687,-106664138.567747,33983.14178623259,20.64676793721325,-21.13038010519957,0.0004612394722594004
-105928718.8235844,-108474185.7716466,34030.45964793861,20.99794988207774,-20.76792268494873,0.0006388540748067939
-104099569.238218,-110252676.4260128,34094.25813765079,21.34233852264192,-20.3999381590682,0.000841525178254976
-102240959.9613338,-111999141.759242,34176.37607526779,21.67987925082859,-20.02662990836543,0.001061551510624703
-100353484.4694035,-113713130.6893493,34277.94201873988,22.01053296703897,-19.64820424130771,0.001290131416237017
-98437738.76306464,-115394210.0970134,34399.26248912513,22.33428142128137,-19.26487040979287,0.00151697292173214
-96494319.26363644,-117041964.9567917,34539.67816915363,22.65113440044222,-18.87683699823865,0.001729974601761164
-94523820.07157244,-118655997.934067,34697.40389294922,22.9611368679982,-18.48430290482953,0.001915216794223795
-92526829.73044787,-120235927.930225,34869.39229488373,23.26437254869261,-18.08744201119563,0.002057570966093714
-90503928.00576204,-121781387.0729335,35051.28691261262,23.56095916898738,-17.68638307011578,0.002142190635613161
-88455683.59343487,-123292015.9424238,35237.54350750893,23.85103124309283,-17.28119023775613,0.002156876333995861
-86382653.87283531,-124767457.4560326,35421.77713912725,24.13471052862387,-16.87185307744057,0.002094804241077775
-84285387.51266369,-126207350.6081245,35597.32610002905,24.41207131824154,-16.45829417364189,0.001956632005192915
-82164429.85466672,-127611325.7120394,35757.93365999311,24.68311304901201,-16.04039569179528,0.001750992615289881
-80020329.93437603,-128979002.4876186,35898.38779153675,24.94775101452404,-15.61803664640803,0.00149305486646778
-77853647.40899907,-130309991.3482933,36014.97213143855,25.20582727307821,-15.19112748068802,0.001201757903383616
